time,month,hours_after_sunset,bat_landing_number,food_availability,rat_minutes,rat_arrival_number
26/12/2017 16:13,0,-0.5,20,4.0,0.0,0
26/12/2017 16:43,0,0.0,28,4.0,0.0,0
26/12/2017 17:13,0,0.5,25,4.0,0.0,0
26/12/2017 17:43,0,1.0,71,4.0,0.0,0
26/12/2017 18:13,0,1.5,44,3.753856942,0.0,0
26/12/2017 18:43,0,2.0,44,3.147265077,0.0,0
26/12/2017 19:13,0,2.5,41,3.0,0.0,0
26/12/2017 19:43,0,3.0,54,3.0,0.0,0
26/12/2017 20:13,0,3.5,32,3.0,0.0,0
26/12/2017 22:43,0,6.0,45,1.958064516,0.0,0
26/12/2017 23:13,0,6.5,30,1.55,0.0,0
26/12/2017 23:43,0,7.0,44,1.049289229,0.0,0
27/12/2017 0:13,0,7.5,30,0.542372881,0.0,0
27/12/2017 16:13,0,-0.5,13,4.0,0.0,0
27/12/2017 16:43,0,0.0,18,4.0,0.0,0
27/12/2017 17:13,0,0.5,31,4.0,0.0,0
27/12/2017 17:43,0,1.0,35,4.0,0.0,0
27/12/2017 18:13,0,1.5,22,4.0,0.0,0
27/12/2017 18:43,0,2.0,24,3.964516129,0.0,0
27/12/2017 19:13,0,2.5,30,3.566666667,0.0,0
27/12/2017 19:43,0,3.0,73,3.102150538,0.0,0
27/12/2017 20:13,0,3.5,67,3.0,0.0,0
27/12/2017 20:43,0,4.0,2,3.0,0.0,0
27/12/2017 21:13,0,4.5,25,3.0,0.0,0
27/12/2017 21:43,0,5.0,48,2.970430108,0.0,0
27/12/2017 22:13,0,5.5,52,2.583333333,0.0,0
27/12/2017 22:43,0,6.0,61,2.112903226,0.0,0
27/12/2017 23:13,0,6.5,17,2.0,0.0,0
27/12/2017 23:43,0,7.0,12,2.0,0.0,0
28/12/2017 0:13,0,7.5,11,2.0,0.0,0
28/12/2017 1:13,0,8.5,40,1.555555556,0.0,0
28/12/2017 1:43,0,9.0,37,1.107526882,0.0,0
28/12/2017 2:13,0,9.5,34,1.0,0.0,0
28/12/2017 2:43,0,10.0,23,1.0,0.0,0
28/12/2017 3:13,0,10.5,21,1.0,0.0,0
28/12/2017 4:43,0,12.0,3,0.442307692,0.0,0
28/12/2017 16:14,0,-0.5,8,4.0,0.0,0
28/12/2017 16:44,0,0.0,3,4.0,0.0,0
28/12/2017 17:14,0,0.5,24,4.0,0.0,0
28/12/2017 17:44,0,1.0,23,4.0,0.0,0
28/12/2017 18:14,0,1.5,48,4.0,0.0,0
28/12/2017 18:44,0,2.0,55,3.962648557,0.0,0
28/12/2017 20:14,0,3.5,32,3.0,0.0,0
28/12/2017 20:44,0,4.0,29,3.0,0.0,0
28/12/2017 21:14,0,4.5,50,3.0,0.0,0
28/12/2017 21:44,0,5.0,49,2.951877314,0.0,0
28/12/2017 22:14,0,5.5,57,2.540983607,0.0,0
28/12/2017 22:44,0,6.0,66,2.090428345,0.0,0
28/12/2017 23:14,0,6.5,52,2.0,0.0,0
28/12/2017 23:44,0,7.0,42,2.0,0.0,0
29/12/2017 0:14,0,7.5,29,2.0,0.0,0
29/12/2017 0:44,0,8.0,38,1.951075269,0.0,0
29/12/2017 1:14,0,8.5,44,1.533333333,0.0,0
29/12/2017 1:44,0,9.0,23,1.082258065,0.0,0
29/12/2017 2:14,0,9.5,25,1.0,0.0,0
29/12/2017 2:44,0,10.0,31,0.947076613,0.0,0
29/12/2017 3:14,0,10.5,24,0.546875,0.0,0
29/12/2017 14:45,0,-2.0,7,4.0,0.0,0
29/12/2017 15:15,0,-1.5,1,4.0,0.0,0
29/12/2017 15:45,0,-1.0,1,4.0,0.0,0
29/12/2017 16:15,0,-0.5,6,4.0,0.0,0
29/12/2017 16:45,0,0.0,7,4.0,0.0,0
29/12/2017 17:15,0,0.5,14,4.0,0.0,0
29/12/2017 17:45,0,1.0,14,4.0,0.0,0
29/12/2017 18:45,0,2.0,19,3.949388209,0.0,0
29/12/2017 19:15,0,2.5,26,3.517241379,0.0,0
29/12/2017 19:45,0,3.0,29,3.066740823,0.0,0
29/12/2017 20:15,0,3.5,15,3.0,0.0,0
29/12/2017 20:45,0,4.0,67,3.0,0.0,0
29/12/2017 21:15,0,4.5,56,3.0,0.0,0
29/12/2017 21:45,0,5.0,45,3.0,0.0,0
29/12/2017 22:15,0,5.5,60,3.0,0.0,0
29/12/2017 22:45,0,6.0,59,3.0,0.0,0
29/12/2017 23:45,0,7.0,49,2.939516129,0.0,0
30/12/2017 0:15,0,7.5,42,2.53125,0.0,0
30/12/2017 0:45,0,8.0,39,2.057747696,0.0,0
30/12/2017 1:15,0,8.5,47,1.535714286,0.0,0
30/12/2017 1:45,0,9.0,30,1.069124424,0.0,0
30/12/2017 2:15,0,9.5,41,1.0,0.0,0
30/12/2017 2:45,0,10.0,34,1.0,0.0,0
30/12/2017 3:15,0,10.5,23,1.0,0.0,0
30/12/2017 3:45,0,11.0,13,0.943074004,0.0,0
30/12/2017 4:15,0,11.5,16,0.558823529,0.0,0
30/12/2017 16:45,0,0.0,21,4.0,0.0,0
30/12/2017 17:15,0,0.5,32,4.0,0.0,0
30/12/2017 17:45,0,1.0,13,4.0,0.0,0
30/12/2017 18:45,0,2.0,20,3.955857385,0.0,0
30/12/2017 19:15,0,2.5,35,3.526315789,0.0,0
30/12/2017 20:15,0,3.5,33,3.0,0.0,0
30/12/2017 20:45,0,4.0,39,3.0,0.0,0
30/12/2017 21:15,0,4.5,25,3.0,0.0,0
30/12/2017 21:45,0,5.0,10,3.0,0.0,0
30/12/2017 22:15,0,5.5,64,3.0,0.0,0
30/12/2017 22:45,0,6.0,41,3.0,0.0,0
30/12/2017 23:15,0,6.5,5,3.0,0.0,0
30/12/2017 23:45,0,7.0,31,2.943548387,0.0,0
31/12/2017 0:15,0,7.5,45,2.516666667,0.0,0
31/12/2017 0:45,0,8.0,42,2.07311828,0.0,0
31/12/2017 1:15,0,8.5,53,2.0,0.0,0
31/12/2017 1:45,0,9.0,45,2.0,0.0,0
31/12/2017 2:15,0,9.5,27,2.0,0.0,0
31/12/2017 2:45,0,10.0,24,1.957353745,0.0,0
31/12/2017 3:15,0,10.5,26,1.542372881,0.0,0
31/12/2017 3:45,0,11.0,17,1.083652269,0.0,0
31/12/2017 4:15,0,11.5,8,1.0,0.0,0
31/12/2017 4:45,0,12.0,12,1.0,0.0,0
31/12/2017 5:15,0,12.5,6,1.0,0.0,0
31/12/2017 6:15,0,13.5,5,1.0,0.0,0
31/12/2017 15:46,0,-1.0,1,4.0,0.0,0
31/12/2017 16:16,0,-0.5,15,4.0,0.0,0
31/12/2017 16:46,0,0.0,4,4.0,0.0,0
31/12/2017 17:16,0,0.5,3,4.0,0.0,0
31/12/2017 17:46,0,1.0,14,4.0,0.0,0
31/12/2017 18:16,0,1.5,14,3.723839496,0.0,0
31/12/2017 18:46,0,2.0,31,3.094413847,0.0,0
31/12/2017 19:16,0,2.5,22,3.0,0.0,0
31/12/2017 19:46,0,3.0,19,3.0,0.0,0
31/12/2017 20:16,0,3.5,29,3.0,0.0,0
31/12/2017 20:46,0,4.0,24,3.0,0.0,0
31/12/2017 21:16,0,4.5,38,3.0,0.0,0
31/12/2017 21:46,0,5.0,20,3.0,0.0,0
31/12/2017 22:16,0,5.5,17,3.0,0.0,0
31/12/2017 22:46,0,6.0,18,2.92688172,0.0,0
31/12/2017 23:16,0,6.5,28,2.483333333,0.0,0
31/12/2017 23:46,0,7.0,45,2.056451613,0.0,0
1/01/2018 0:16,1,7.5,34,2.0,0.0,0
1/01/2018 0:46,1,8.0,35,2.0,0.0,0
1/01/2018 1:16,1,8.5,31,2.0,0.0,0
1/01/2018 2:16,1,9.5,27,1.483333333,0.0,0
1/01/2018 2:46,1,10.0,38,1.056451613,0.0,0
1/01/2018 3:16,1,10.5,54,1.0,0.0,0
1/01/2018 3:46,1,11.0,13,1.0,0.0,0
1/01/2018 4:16,1,11.5,8,1.0,0.0,0
1/01/2018 4:46,1,12.0,27,1.0,0.0,0
1/01/2018 5:16,1,12.5,22,1.0,0.0,0
1/01/2018 16:17,1,-0.5,9,4.0,0.0,0
1/01/2018 16:47,1,0.0,18,4.0,0.0,0
1/01/2018 17:17,1,0.5,12,4.0,0.0,0
1/01/2018 17:47,1,1.0,17,4.0,0.0,0
1/01/2018 18:17,1,1.5,29,4.0,0.0,0
1/01/2018 18:47,1,2.0,37,3.94160178,0.0,0
1/01/2018 19:17,1,2.5,32,3.5,0.0,0
1/01/2018 19:47,1,3.0,25,3.05839822,0.0,0
1/01/2018 20:17,1,3.5,16,3.0,0.0,0
1/01/2018 20:47,1,4.0,62,3.0,0.0,0
1/01/2018 21:17,1,4.5,42,3.0,0.0,0
1/01/2018 21:47,1,5.0,49,3.0,0.0,0
1/01/2018 22:17,1,5.5,50,3.0,0.0,0
1/01/2018 22:47,1,6.0,66,2.920395421,0.0,0
1/01/2018 23:17,1,6.5,39,2.483870968,0.0,0
1/01/2018 23:47,1,7.0,52,2.062434964,0.0,0
2/01/2018 0:17,1,7.5,39,2.0,0.0,0
2/01/2018 0:47,1,8.0,23,2.0,0.0,0
2/01/2018 1:17,1,8.5,40,2.0,0.0,0
2/01/2018 1:47,1,9.0,34,1.837760911,0.0,0
2/01/2018 2:17,1,9.5,28,1.235294118,0.0,0
3/01/2018 16:18,1,-0.5,20,4.0,0.0,0
3/01/2018 16:48,1,0.0,10,4.0,0.0,0
3/01/2018 17:18,1,0.5,10,4.0,0.0,0
3/01/2018 17:48,1,1.0,5,4.0,0.0,0
3/01/2018 18:18,1,1.5,24,4.0,0.0,0
3/01/2018 18:48,1,2.0,16,3.938021022,0.0,0
3/01/2018 19:18,1,2.5,11,3.629213483,0.0,0
3/01/2018 19:48,1,3.0,12,3.292134831,0.0,0
3/01/2018 20:18,1,3.5,10,3.023921711,0.0,0
3/01/2018 20:48,1,4.0,16,3.0,0.0,0
3/01/2018 21:18,1,4.5,30,3.0,0.0,0
3/01/2018 21:48,1,5.0,21,3.0,0.0,0
3/01/2018 22:18,1,5.5,32,3.0,0.0,0
3/01/2018 22:48,1,6.0,40,2.9243604,0.0,0
3/01/2018 23:18,1,6.5,32,2.465517241,0.0,0
3/01/2018 23:48,1,7.0,32,2.043381535,0.0,0
4/01/2018 0:18,1,7.5,23,2.0,0.0,0
4/01/2018 0:48,1,8.0,29,2.0,0.0,0
4/01/2018 1:18,1,8.5,14,2.0,0.0,0
4/01/2018 1:48,1,9.0,20,1.929240375,0.0,0
4/01/2018 2:18,1,9.5,17,1.5,0.0,0
4/01/2018 2:48,1,10.0,16,1.070759625,0.0,0
4/01/2018 3:18,1,10.5,16,1.0,0.0,0
4/01/2018 3:48,1,11.0,15,1.0,0.0,0
4/01/2018 15:49,1,-1.0,1,4.0,0.0,0
4/01/2018 16:19,1,-0.5,13,4.0,0.0,0
4/01/2018 16:49,1,0.0,23,4.0,0.0,0
4/01/2018 17:19,1,0.5,33,4.0,0.0,0
4/01/2018 17:49,1,1.0,26,3.914905451,0.0,0
4/01/2018 18:19,1,1.5,56,3.448275862,0.0,0
4/01/2018 18:49,1,2.0,32,3.036707453,0.0,0
4/01/2018 19:19,1,2.5,40,3.0,0.0,0
4/01/2018 19:49,1,3.0,41,3.0,0.0,0
4/01/2018 20:19,1,3.5,30,3.0,0.0,0
4/01/2018 20:49,1,4.0,21,2.897849462,0.0,0
4/01/2018 21:19,1,4.5,60,2.433333333,0.0,0
4/01/2018 21:49,1,5.0,62,2.035483871,0.0,0
4/01/2018 22:19,1,5.5,53,2.0,0.0,0
4/01/2018 22:49,1,6.0,49,2.0,0.0,0
4/01/2018 23:19,1,6.5,45,2.0,0.0,0
4/01/2018 23:49,1,7.0,47,2.0,0.0,0
5/01/2018 0:19,1,7.5,36,2.0,0.0,0
5/01/2018 0:49,1,8.0,31,1.906506288,0.0,0
5/01/2018 1:49,1,9.0,25,1.036085293,0.0,0
5/01/2018 2:19,1,9.5,13,1.0,0.0,0
5/01/2018 4:19,1,11.5,14,1.0,0.0,0
5/01/2018 5:19,1,12.5,14,1.0,0.0,0
5/01/2018 5:49,1,13.0,10,1.0,0.0,0
5/01/2018 15:20,1,-1.5,2,4.0,0.0,0
5/01/2018 15:50,1,-1.0,8,4.0,0.0,0
5/01/2018 21:50,1,5.0,3,3.998511166,0.0,0
5/01/2018 22:20,1,5.5,49,3.738461538,0.0,0
5/01/2018 22:50,1,6.0,57,3.276923077,0.0,0
5/01/2018 23:20,1,6.5,54,3.002977667,0.0,0
5/01/2018 23:50,1,7.0,47,2.909571655,0.0,0
6/01/2018 0:20,1,7.5,43,2.459016393,0.0,0
6/01/2018 0:50,1,8.0,40,2.048122686,0.0,0
6/01/2018 1:20,1,8.5,40,2.0,0.0,0
6/01/2018 1:50,1,9.0,37,2.0,0.0,0
6/01/2018 2:20,1,9.5,31,2.0,0.0,0
6/01/2018 2:50,1,10.0,20,1.913412564,0.0,0
6/01/2018 3:20,1,10.5,9,1.438596491,0.0,0
6/01/2018 3:50,1,11.0,8,1.031126203,0.0,0
6/01/2018 4:20,1,11.5,12,1.0,0.0,0
6/01/2018 5:20,1,12.5,5,1.0,0.0,0
6/01/2018 6:20,1,13.5,1,1.0,0.0,0
8/01/2018 16:22,1,-0.5,5,4.0,0.0,0
8/01/2018 16:52,1,0.0,12,4.0,0.0,0
8/01/2018 17:22,1,0.5,9,4.0,0.0,0
8/01/2018 17:52,1,1.0,8,4.0,0.0,0
8/01/2018 18:22,1,1.5,12,4.0,0.0,0
8/01/2018 18:52,1,2.0,24,4.0,0.0,0
8/01/2018 19:22,1,2.5,34,4.0,0.0,0
8/01/2018 19:52,1,3.0,29,3.866208355,0.0,0
8/01/2018 20:22,1,3.5,30,3.393442623,0.0,0
8/01/2018 20:52,1,4.0,21,3.023796933,0.0,0
8/01/2018 21:22,1,4.5,23,3.0,0.0,0
8/01/2018 21:52,1,5.0,35,3.0,0.0,0
8/01/2018 22:22,1,5.5,14,3.0,0.0,0
8/01/2018 22:52,1,6.0,35,2.890738814,0.0,0
8/01/2018 23:22,1,6.5,54,2.435483871,0.0,0
8/01/2018 23:52,1,7.0,51,2.040582726,0.0,0
9/01/2018 1:22,1,8.5,58,2.0,0.0,0
9/01/2018 1:52,1,9.0,30,1.863978495,0.0,0
9/01/2018 2:22,1,9.5,27,1.383333333,0.0,0
9/01/2018 2:52,1,10.0,44,1.019354839,0.0,0
9/01/2018 3:22,1,10.5,25,1.0,0.0,0
9/01/2018 3:52,1,11.0,16,1.0,0.0,0
9/01/2018 4:22,1,11.5,14,1.0,0.0,0
9/01/2018 4:52,1,12.0,5,1.0,0.0,0
9/01/2018 5:22,1,12.5,4,1.0,0.0,0
9/01/2018 5:52,1,13.0,2,1.0,0.0,0
9/01/2018 18:23,1,1.5,17,4.0,0.0,0
9/01/2018 18:53,1,2.0,26,4.0,0.0,0
9/01/2018 19:23,1,2.5,12,4.0,0.0,0
9/01/2018 19:53,1,3.0,42,4.0,0.0,0
9/01/2018 20:23,1,3.5,14,4.0,0.0,0
9/01/2018 20:53,1,4.0,16,4.0,0.0,0
9/01/2018 21:23,1,4.5,36,4.0,0.0,0
9/01/2018 21:53,1,5.0,34,4.0,0.0,0
9/01/2018 22:23,1,5.5,30,4.0,0.0,0
9/01/2018 22:53,1,6.0,16,4.0,0.0,0
9/01/2018 23:23,1,6.5,50,4.0,0.0,0
9/01/2018 23:53,1,7.0,35,4.0,0.0,0
10/01/2018 0:23,1,7.5,29,4.0,0.0,0
10/01/2018 0:53,1,8.0,40,3.877842411,0.0,0
10/01/2018 1:23,1,8.5,48,3.409836066,0.0,0
10/01/2018 2:23,1,9.5,39,3.0,0.0,0
10/01/2018 2:53,1,10.0,38,3.0,0.0,0
10/01/2018 3:23,1,10.5,38,3.0,0.0,0
10/01/2018 4:23,1,11.5,23,2.366666667,0.0,0
10/01/2018 4:53,1,12.0,11,2.015053763,0.0,0
10/01/2018 5:23,1,12.5,8,2.0,0.0,0
10/01/2018 5:53,1,13.0,4,1.851612903,0.0,0
10/01/2018 6:23,1,13.5,2,1.366666667,0.0,0
10/01/2018 15:54,1,-1.0,3,4.0,0.0,0
10/01/2018 16:24,1,-0.5,7,4.0,0.0,0
10/01/2018 16:54,1,0.0,4,4.0,0.0,0
10/01/2018 17:24,1,0.5,7,4.0,0.0,0
10/01/2018 17:54,1,1.0,8,4.0,0.0,0
10/01/2018 18:24,1,1.5,27,4.0,0.0,0
10/01/2018 18:54,1,2.0,32,3.846390169,0.0,0
10/01/2018 19:24,1,2.5,50,3.380952381,0.0,0
10/01/2018 19:54,1,3.0,37,3.023041475,0.0,0
10/01/2018 20:24,1,3.5,35,3.0,0.0,0
10/01/2018 20:54,1,4.0,40,2.841353781,0.0,0
10/01/2018 21:24,1,4.5,23,2.360655738,0.0,0
10/01/2018 21:54,1,5.0,12,2.01480698,0.0,0
10/01/2018 22:24,1,5.5,40,2.0,0.0,0
10/01/2018 22:54,1,6.0,47,2.0,0.0,0
11/01/2018 0:24,1,7.5,24,1.383333333,0.0,0
11/01/2018 0:54,1,8.0,26,1.019354839,0.0,0
11/01/2018 1:24,1,8.5,34,1.0,0.0,0
27/01/2018 19:39,1,2.5,68,4.0,0.0,0
27/01/2018 20:09,1,3.0,61,4.0,0.0,0
27/01/2018 21:09,1,4.0,72,4.0,0.0,0
27/01/2018 21:39,1,4.5,75,3.991359447,0.0,0
27/01/2018 22:09,1,5.0,69,3.642857143,0.0,0
27/01/2018 22:39,1,5.5,44,3.120967742,0.0,0
27/01/2018 23:09,1,6.0,60,2.8,0.0,0
28/01/2018 0:09,1,7.0,62,2.3,0.0,0
28/01/2018 0:39,1,7.5,48,2.062096774,0.0,0
28/01/2018 1:09,1,8.0,49,2.0,0.0,0
28/01/2018 1:39,1,8.5,44,1.991359447,0.0,0
28/01/2018 2:09,1,9.0,49,1.642857143,0.0,0
28/01/2018 2:39,1,9.5,33,1.133064516,0.0,0
28/01/2018 3:09,1,10.0,35,1.0,0.0,0
28/01/2018 4:39,1,11.5,9,1.0,0.0,0
28/01/2018 16:40,1,-0.5,2,4.0,0.0,0
28/01/2018 17:10,1,0.0,7,4.0,0.0,0
28/01/2018 17:40,1,0.5,15,4.0,0.0,0
28/01/2018 18:10,1,1.0,18,4.0,0.0,0
28/01/2018 18:40,1,1.5,20,4.0,0.0,0
28/01/2018 19:10,1,2.0,53,4.0,0.0,0
28/01/2018 20:40,1,3.5,44,3.112903226,0.0,0
28/01/2018 21:10,1,4.0,77,3.0,0.0,0
28/01/2018 22:40,1,5.5,79,2.98811545,0.0,0
28/01/2018 23:10,1,6.0,64,2.631578947,0.0,0
28/01/2018 23:40,1,6.5,80,2.130730051,0.0,0
29/01/2018 0:10,1,7.0,64,2.0,0.0,0
29/01/2018 0:40,1,7.5,66,1.972278226,0.0,0
29/01/2018 1:40,1,8.5,55,1.151209677,0.0,0
29/01/2018 2:10,1,9.0,56,1.0,0.0,0
29/01/2018 2:40,1,9.5,50,0.971383975,0.0,0
29/01/2018 3:10,1,10.0,40,0.596774194,0.0,0
30/01/2018 15:12,1,-2.0,4,4.0,0.0,0
30/01/2018 15:42,1,-1.5,7,4.0,0.0,0
30/01/2018 16:12,1,-1.0,3,4.0,0.0,0
30/01/2018 16:42,1,-0.5,3,4.0,0.0,0
30/01/2018 17:12,1,0.0,1,4.0,0.0,0
30/01/2018 17:42,1,0.5,12,4.0,0.0,0
30/01/2018 18:12,1,1.0,26,4.0,0.0,0
30/01/2018 18:42,1,1.5,38,3.958751983,0.0,0
30/01/2018 19:12,1,2.0,52,3.557377049,0.0,0
30/01/2018 19:42,1,2.5,71,3.100475939,0.0,0
30/01/2018 20:12,1,3.0,59,3.0,0.0,0
30/01/2018 20:42,1,3.5,66,3.0,0.0,0
30/01/2018 21:12,1,4.0,92,3.0,0.0,0
30/01/2018 21:42,1,4.5,72,2.975396391,0.0,0
30/01/2018 22:42,1,5.5,90,2.11481684,0.0,0
30/01/2018 23:12,1,6.0,84,2.0,0.0,0
30/01/2018 23:42,1,6.5,77,2.0,0.0,0
31/01/2018 0:12,1,7.0,69,2.0,0.0,0
31/01/2018 0:42,1,7.5,44,1.958064516,0.0,0
31/01/2018 1:12,1,8.0,55,1.55,0.0,0
31/01/2018 1:42,1,8.5,46,1.05,0.0,0
31/01/2018 2:12,1,9.0,40,0.55,0.0,0
31/01/2018 17:43,1,0.5,2,4.0,0.0,0
31/01/2018 18:13,1,1.0,52,4.0,0.0,0
