start_time_hour,sunset_time_hour,rat_period_start_hour,rat_period_end_hour,rat_activity_minutes,time_after_sunset_minutes,start_month,start_dayofweek,start_day_index,habit_category_neutral_response,habit_category_uncertain
18.616666666666667,16.75,18.583333333333332,18.633333333333333,3.0,112.0,12,5,4,0,0
19.85,16.75,19.833333333333332,19.916666666666668,5.0,186.0,12,5,4,1,0
19.85,16.75,19.833333333333332,19.916666666666668,5.0,186.0,12,5,4,1,0
19.866666666666667,16.75,19.833333333333332,19.916666666666668,5.0,187.0,12,5,4,0,0
19.9,16.75,19.833333333333332,19.916666666666668,5.0,189.0,12,5,4,0,0
19.9,16.75,19.833333333333332,19.916666666666668,5.0,189.0,12,5,4,0,0
19.9,16.75,19.833333333333332,19.916666666666668,5.0,189.0,12,5,4,0,0
21.4,16.716666666666665,21.366666666666667,21.45,5.0,281.0,12,1,0,0,0
21.4,16.716666666666665,21.366666666666667,21.45,5.0,281.0,12,1,0,1,0
21.4,16.716666666666665,21.366666666666667,21.45,5.0,281.0,12,1,0,1,0
21.4,16.716666666666665,21.366666666666667,21.45,5.0,281.0,12,1,0,1,0
21.416666666666668,16.716666666666665,21.366666666666667,21.45,5.0,282.0,12,1,0,1,0
21.433333333333334,16.716666666666665,21.366666666666667,21.45,5.0,283.0,12,1,0,0,0
21.433333333333334,16.716666666666665,21.366666666666667,21.45,5.0,283.0,12,1,0,1,0
1.5833333333333335,16.716666666666665,1.5666666666666667,1.6833333333333333,7.0,-908.0,12,2,1,0,0
19.6,16.733333333333334,19.583333333333332,19.766666666666666,11.0,172.0,12,3,2,1,0
19.6,16.733333333333334,19.583333333333332,19.766666666666666,11.0,172.0,12,3,2,0,0
19.616666666666667,16.733333333333334,19.583333333333332,19.766666666666666,11.0,173.0,12,3,2,0,0
19.733333333333334,16.733333333333334,19.583333333333332,19.766666666666666,11.0,180.0,12,3,2,0,0
19.75,16.733333333333334,19.583333333333332,19.766666666666666,11.0,181.0,12,3,2,1,0
19.766666666666666,16.733333333333334,19.583333333333332,19.766666666666666,11.0,182.0,12,3,2,0,0
3.966666666666667,16.716666666666665,3.9333333333333336,4.216666666666667,17.0,-765.0,12,3,2,1,0
4.033333333333333,16.716666666666665,3.9333333333333336,4.216666666666667,17.0,-761.0,12,3,2,1,0
23.733333333333334,17.15,23.733333333333334,23.833333333333332,6.0,395.0,1,5,32,1,0
23.733333333333334,17.15,23.733333333333334,23.833333333333332,6.0,395.0,1,5,32,1,0
23.75,17.15,23.733333333333334,23.833333333333332,6.0,396.0,1,5,32,0,0
23.75,17.15,23.733333333333334,23.833333333333332,6.0,396.0,1,5,32,1,0
23.75,17.15,23.733333333333334,23.833333333333332,6.0,396.0,1,5,32,0,0
23.783333333333335,17.15,23.733333333333334,23.833333333333332,6.0,398.0,1,5,32,1,0
23.8,17.15,23.733333333333334,23.833333333333332,6.0,399.0,1,5,32,1,0
23.8,17.15,23.733333333333334,23.833333333333332,6.0,399.0,1,5,32,1,0
23.8,17.15,23.733333333333334,23.833333333333332,6.0,399.0,1,5,32,1,0
23.833333333333332,17.15,23.733333333333334,23.833333333333332,6.0,401.0,1,5,32,1,0
4.333333333333333,17.15,4.133333333333334,4.333333333333333,12.0,-769.0,1,6,33,1,0
1.8666666666666667,16.766666666666666,1.8333333333333335,1.9166666666666665,5.0,-894.0,1,0,6,1,0
19.733333333333334,17.216666666666665,19.683333333333334,19.75,4.0,151.0,1,2,36,0,0
22.383333333333333,17.216666666666665,22.333333333333332,22.4,4.0,310.0,1,2,36,1,0
4.2,16.883333333333333,4.116666666666666,4.25,8.0,-761.0,1,2,15,0,0
19.933333333333334,17.166666666666668,19.933333333333334,20.166666666666668,14.0,166.0,1,6,33,1,0
20.05,17.166666666666668,19.933333333333334,20.166666666666668,14.0,173.0,1,6,33,0,0
20.066666666666666,17.166666666666668,19.933333333333334,20.166666666666668,14.0,174.0,1,6,33,0,0
20.083333333333332,17.166666666666668,19.933333333333334,20.166666666666668,14.0,175.0,1,6,33,0,0
20.083333333333332,17.166666666666668,19.933333333333334,20.166666666666668,14.0,175.0,1,6,33,0,0
20.083333333333332,17.166666666666668,19.933333333333334,20.166666666666668,14.0,175.0,1,6,33,1,0
20.083333333333332,17.166666666666668,19.933333333333334,20.166666666666668,14.0,175.0,1,6,33,1,0
20.083333333333332,17.166666666666668,19.933333333333334,20.166666666666668,14.0,175.0,1,6,33,0,0
20.083333333333332,17.166666666666668,19.933333333333334,20.166666666666668,14.0,175.0,1,6,33,1,0
20.1,17.166666666666668,19.933333333333334,20.166666666666668,14.0,176.0,1,6,33,1,0
20.1,17.166666666666668,19.933333333333334,20.166666666666668,14.0,176.0,1,6,33,1,0
20.1,17.166666666666668,19.933333333333334,20.166666666666668,14.0,176.0,1,6,33,1,0
20.133333333333333,17.166666666666668,19.933333333333334,20.166666666666668,14.0,178.0,1,6,33,1,0
20.15,17.166666666666668,19.933333333333334,20.166666666666668,14.0,179.0,1,6,33,0,0
1.5333333333333332,17.166666666666668,1.4833333333333334,1.55,4.0,-938.0,1,0,34,1,0
19.966666666666665,17.166666666666668,19.933333333333334,20.166666666666668,14.0,168.0,1,6,33,0,0
1.8166666666666667,17.5,1.7833333333333332,1.8333333333333335,3.0,-941.0,2,1,56,0,0
3.1666666666666665,17.5,3.1666666666666665,3.183333333333333,1.0,-860.0,2,1,56,0,0
2.2,17.5,2.1666666666666665,2.216666666666667,3.0,-918.0,2,1,56,1,0
0.7166666666666667,17.35,0.7166666666666667,0.75,2.0,-998.0,2,5,46,0,0
0.7333333333333333,17.35,0.7166666666666667,0.75,2.0,-997.0,2,5,46,1,0
0.8166666666666667,17.35,0.8166666666666667,0.85,2.0,-992.0,2,5,46,1,0
0.8166666666666667,17.35,0.8166666666666667,0.85,2.0,-992.0,2,5,46,0,0
0.8333333333333334,17.35,0.8166666666666667,0.85,2.0,-991.0,2,5,46,1,0
0.8333333333333334,17.35,0.8166666666666667,0.85,2.0,-991.0,2,5,46,0,0
0.8333333333333334,17.35,0.8166666666666667,0.85,2.0,-991.0,2,5,46,0,0
0.85,17.35,0.8166666666666667,0.85,2.0,-990.0,2,5,46,0,0
0.7333333333333333,17.35,0.7166666666666667,0.75,2.0,-997.0,2,5,46,1,0
0.7333333333333333,17.35,0.7166666666666667,0.75,2.0,-997.0,2,5,46,1,0
0.7333333333333333,17.35,0.7166666666666667,0.75,2.0,-997.0,2,5,46,1,0
0.7333333333333333,17.35,0.7166666666666667,0.75,2.0,-997.0,2,5,46,1,0
18.533333333333335,17.316666666666666,18.483333333333334,18.733333333333334,15.0,73.0,2,2,43,0,0
22.966666666666665,17.316666666666666,22.883333333333333,22.966666666666665,5.0,339.0,2,2,43,1,0
1.7833333333333332,17.316666666666666,1.7833333333333332,1.8,1.0,-932.0,2,3,44,0,1
1.8666666666666667,17.316666666666666,1.8666666666666667,1.8666666666666667,0.0,-927.0,2,3,44,1,0
2.1,17.316666666666666,2.0833333333333335,2.15,4.0,-913.0,2,3,44,0,0
2.1,17.316666666666666,2.0833333333333335,2.15,4.0,-913.0,2,3,44,0,0
2.1166666666666667,17.316666666666666,2.0833333333333335,2.15,4.0,-912.0,2,3,44,0,0
2.1166666666666667,17.316666666666666,2.0833333333333335,2.15,4.0,-912.0,2,3,44,0,0
2.1333333333333333,17.316666666666666,2.0833333333333335,2.15,4.0,-911.0,2,3,44,0,0
3.6833333333333336,17.316666666666666,3.6833333333333336,3.75,4.0,-818.0,2,3,44,0,0
0.7166666666666667,17.233333333333334,0.6666666666666666,0.7333333333333333,4.0,-991.0,2,4,38,1,0
0.7333333333333333,17.233333333333334,0.6666666666666666,0.7333333333333333,4.0,-990.0,2,4,38,0,0
0.1,17.333333333333332,0.1,0.1,0.0,-1034.0,2,4,45,1,0
0.18333333333333332,17.333333333333332,0.15,0.21666666666666667,4.0,-1029.0,2,4,45,0,0
0.43333333333333335,17.333333333333332,0.43333333333333335,0.5333333333333333,6.0,-1014.0,2,4,45,1,0
0.48333333333333334,17.333333333333332,0.43333333333333335,0.5333333333333333,6.0,-1011.0,2,4,45,0,0
3.5166666666666666,17.333333333333332,3.466666666666667,3.55,5.0,-829.0,2,4,45,0,0
3.533333333333333,17.333333333333332,3.466666666666667,3.55,5.0,-828.0,2,4,45,0,0
3.533333333333333,17.333333333333332,3.466666666666667,3.55,5.0,-828.0,2,4,45,1,0
3.7333333333333334,17.4,3.716666666666667,3.75,2.0,-820.0,2,1,49,0,0
3.8333333333333335,17.4,3.8166666666666664,3.8333333333333335,1.0,-814.0,2,1,49,1,0
22.083333333333332,17.433333333333334,22.066666666666666,22.2,8.0,279.0,2,2,50,0,0
22.133333333333333,17.433333333333334,22.066666666666666,22.2,8.0,282.0,2,2,50,0,0
22.183333333333334,17.433333333333334,22.066666666666666,22.2,8.0,285.0,2,2,50,0,0
22.766666666666666,17.433333333333334,22.716666666666665,22.866666666666667,9.0,320.0,2,2,50,0,0
22.766666666666666,17.433333333333334,22.716666666666665,22.866666666666667,9.0,320.0,2,2,50,0,0
22.833333333333332,17.433333333333334,22.716666666666665,22.866666666666667,9.0,324.0,2,2,50,0,0
22.833333333333332,17.433333333333334,22.716666666666665,22.866666666666667,9.0,324.0,2,2,50,0,0
22.85,17.433333333333334,22.716666666666665,22.866666666666667,9.0,325.0,2,2,50,0,0
22.866666666666667,17.433333333333334,22.716666666666665,22.866666666666667,9.0,326.0,2,2,50,0,0
5.5,17.416666666666668,5.433333333333334,5.566666666666666,8.0,-715.0,2,2,50,0,0
18.35,17.433333333333334,18.333333333333332,18.466666666666665,8.0,55.0,2,3,51,1,0
19.516666666666666,17.433333333333334,19.5,19.516666666666666,1.0,125.0,2,3,51,1,0
19.516666666666666,17.433333333333334,19.5,19.516666666666666,1.0,125.0,2,3,51,0,0
18.866666666666667,17.433333333333334,18.816666666666666,18.916666666666668,6.0,86.0,2,3,51,1,0
18.866666666666667,17.433333333333334,18.816666666666666,18.916666666666668,6.0,86.0,2,3,51,1,0
18.9,17.433333333333334,18.816666666666666,18.916666666666668,6.0,88.0,2,3,51,0,0
18.55,17.283333333333335,18.533333333333335,18.833333333333332,18.0,76.0,2,6,40,0,0
18.5,17.25,18.5,18.5,0.0,75.0,2,4,38,0,0
22.3,17.45,22.3,22.366666666666667,4.0,291.0,2,4,52,0,0
22.35,17.45,22.3,22.366666666666667,4.0,294.0,2,4,52,0,0
22.35,17.45,22.3,22.366666666666667,4.0,294.0,2,4,52,0,0
22.35,17.45,22.3,22.366666666666667,4.0,294.0,2,4,52,1,0
22.366666666666667,17.45,22.3,22.366666666666667,4.0,295.0,2,4,52,0,0
0.55,17.483333333333334,0.5166666666666667,0.5666666666666667,3.0,-1016.0,2,0,55,1,0
1.55,17.483333333333334,1.55,1.55,0.0,-956.0,2,0,55,0,0
21.133333333333333,17.366666666666667,21.066666666666666,21.183333333333334,7.0,226.0,2,5,46,0,0
21.6,17.366666666666667,21.583333333333332,21.6,1.0,254.0,2,5,46,0,0
21.6,17.366666666666667,21.583333333333332,21.6,1.0,254.0,2,5,46,0,0
21.733333333333334,17.366666666666667,21.733333333333334,21.85,7.0,262.0,2,5,46,0,0
21.75,17.366666666666667,21.733333333333334,21.85,7.0,263.0,2,5,46,0,0
21.766666666666666,17.366666666666667,21.733333333333334,21.85,7.0,264.0,2,5,46,0,0
21.766666666666666,17.366666666666667,21.733333333333334,21.85,7.0,264.0,2,5,46,0,0
21.766666666666666,17.366666666666667,21.733333333333334,21.85,7.0,264.0,2,5,46,1,0
21.783333333333335,17.366666666666667,21.733333333333334,21.85,7.0,265.0,2,5,46,0,0
0.5333333333333333,17.366666666666667,0.5166666666666667,0.55,2.0,-1010.0,2,6,47,0,0
1.15,17.366666666666667,1.15,1.1666666666666667,1.0,-973.0,2,6,47,1,0
1.9,17.366666666666667,1.8666666666666667,1.9666666666666668,6.0,-928.0,2,6,47,0,0
1.9166666666666665,17.366666666666667,1.8666666666666667,1.9666666666666668,6.0,-927.0,2,6,47,0,0
1.9333333333333333,17.366666666666667,1.8666666666666667,1.9666666666666668,6.0,-926.0,2,6,47,1,0
1.95,17.366666666666667,1.8666666666666667,1.9666666666666668,6.0,-925.0,2,6,47,1,0
1.95,17.366666666666667,1.8666666666666667,1.9666666666666668,6.0,-925.0,2,6,47,0,0
19.416666666666668,17.366666666666667,19.4,19.416666666666668,1.0,123.0,2,5,46,1,0
20.833333333333332,17.466666666666665,20.816666666666666,20.85,2.0,202.0,2,5,53,0,0
20.833333333333332,17.466666666666665,20.816666666666666,20.85,2.0,202.0,2,5,53,0,0
20.833333333333332,17.466666666666665,20.816666666666666,20.85,2.0,202.0,2,5,53,0,0
17.7,17.466666666666665,17.666666666666668,17.716666666666665,3.0,14.0,2,5,53,1,0
21.616666666666667,17.833333333333332,21.616666666666667,21.666666666666668,3.0,227.0,3,6,82,1,0
21.633333333333333,17.833333333333332,21.616666666666667,21.666666666666668,3.0,228.0,3,6,82,1,0
21.65,17.833333333333332,21.616666666666667,21.666666666666668,3.0,229.0,3,6,82,1,0
21.65,17.833333333333332,21.616666666666667,21.666666666666668,3.0,229.0,3,6,82,1,0
0.7833333333333333,18.95,0.7666666666666667,0.9166666666666666,9.0,-1090.0,3,3,93,1,0
0.8166666666666667,18.95,0.7666666666666667,0.9166666666666666,9.0,-1088.0,3,3,93,0,0
0.8333333333333334,18.95,0.7666666666666667,0.9166666666666666,9.0,-1087.0,3,3,93,1,0
0.8333333333333334,18.95,0.7666666666666667,0.9166666666666666,9.0,-1087.0,3,3,93,1,0
0.8333333333333334,18.95,0.7666666666666667,0.9166666666666666,9.0,-1087.0,3,3,93,0,0
0.85,18.95,0.7666666666666667,0.9166666666666666,9.0,-1086.0,3,3,93,1,0
0.85,18.95,0.7666666666666667,0.9166666666666666,9.0,-1086.0,3,3,93,1,0
0.85,18.95,0.7666666666666667,0.9166666666666666,9.0,-1086.0,3,3,93,0,0
0.85,18.95,0.7666666666666667,0.9166666666666666,9.0,-1086.0,3,3,93,1,0
0.8833333333333333,18.95,0.7666666666666667,0.9166666666666666,9.0,-1084.0,3,3,93,1,0
0.9166666666666666,18.95,0.7666666666666667,0.9166666666666666,9.0,-1082.0,3,3,93,0,0
2.3333333333333335,18.95,2.3166666666666664,2.4166666666666665,6.0,-997.0,3,3,93,1,0
2.35,18.95,2.3166666666666664,2.4166666666666665,6.0,-996.0,3,3,93,1,0
2.3666666666666667,18.95,2.3166666666666664,2.4166666666666665,6.0,-995.0,3,3,93,0,0
2.4166666666666665,18.95,2.3166666666666664,2.4166666666666665,6.0,-992.0,3,3,93,0,0
2.183333333333333,17.85,2.183333333333333,2.183333333333333,0.0,-940.0,3,1,84,0,0
3.283333333333333,17.85,3.25,3.283333333333333,2.0,-874.0,3,1,84,1,0
0.4666666666666667,18.983333333333334,0.3333333333333333,0.4666666666666667,8.0,-1111.0,3,5,95,1,0
1.95,18.983333333333334,1.8,1.9666666666666668,10.0,-1022.0,3,5,95,1,0
1.9666666666666668,18.983333333333334,1.8,1.9666666666666668,10.0,-1021.0,3,5,95,1,0
22.066666666666666,19.016666666666666,21.966666666666665,22.15,11.0,183.0,4,0,97,0,0
22.083333333333332,19.016666666666666,21.966666666666665,22.15,11.0,184.0,4,0,97,0,0
22.083333333333332,19.016666666666666,21.966666666666665,22.15,11.0,184.0,4,0,97,1,0
22.083333333333332,19.016666666666666,21.966666666666665,22.15,11.0,184.0,4,0,97,0,0
22.1,19.016666666666666,21.966666666666665,22.15,11.0,185.0,4,0,97,1,0
22.116666666666667,19.016666666666666,21.966666666666665,22.15,11.0,186.0,4,0,97,1,0
22.15,19.016666666666666,21.966666666666665,22.15,11.0,188.0,4,0,97,0,0
22.15,19.016666666666666,21.966666666666665,22.15,11.0,188.0,4,0,97,0,0
22.15,19.016666666666666,21.966666666666665,22.15,11.0,188.0,4,0,97,1,0
22.15,19.016666666666666,21.966666666666665,22.15,11.0,188.0,4,0,97,0,0
23.2,19.016666666666666,23.166666666666668,23.3,8.0,251.0,4,0,97,1,0
23.266666666666666,19.016666666666666,23.166666666666668,23.3,8.0,255.0,4,0,97,1,0
23.716666666666665,19.016666666666666,23.7,23.8,6.0,282.0,4,0,97,1,0
23.75,19.016666666666666,23.7,23.8,6.0,284.0,4,0,97,1,0
23.75,19.016666666666666,23.7,23.8,6.0,284.0,4,0,97,1,0
23.766666666666666,19.016666666666666,23.7,23.8,6.0,285.0,4,0,97,1,0
23.766666666666666,19.016666666666666,23.7,23.8,6.0,285.0,4,0,97,1,0
23.766666666666666,19.016666666666666,23.7,23.8,6.0,285.0,4,0,97,1,0
23.766666666666666,19.016666666666666,23.7,23.8,6.0,285.0,4,0,97,0,0
23.766666666666666,19.016666666666666,23.7,23.8,6.0,285.0,4,0,97,0,0
23.8,19.016666666666666,23.7,23.8,6.0,287.0,4,0,97,1,0
23.8,19.016666666666666,23.7,23.8,6.0,287.0,4,0,97,1,0
1.0166666666666666,19.016666666666666,1.0,1.35,21.0,-1080.0,4,1,98,1,0
1.0166666666666666,19.016666666666666,1.0,1.35,21.0,-1080.0,4,1,98,1,0
1.0166666666666666,19.016666666666666,1.0,1.35,21.0,-1080.0,4,1,98,1,0
1.0333333333333334,19.016666666666666,1.0,1.35,21.0,-1079.0,4,1,98,1,0
1.0333333333333334,19.016666666666666,1.0,1.35,21.0,-1079.0,4,1,98,0,0
1.0333333333333334,19.016666666666666,1.0,1.35,21.0,-1079.0,4,1,98,0,0
1.0333333333333334,19.016666666666666,1.0,1.35,21.0,-1079.0,4,1,98,1,0
1.05,19.016666666666666,1.0,1.35,21.0,-1078.0,4,1,98,1,0
1.0666666666666667,19.016666666666666,1.0,1.35,21.0,-1077.0,4,1,98,0,0
1.1,19.016666666666666,1.0,1.35,21.0,-1075.0,4,1,98,1,0
1.1166666666666667,19.016666666666666,1.0,1.35,21.0,-1074.0,4,1,98,1,0
1.1666666666666667,19.016666666666666,1.0,1.35,21.0,-1071.0,4,1,98,1,0
1.2,19.016666666666666,1.0,1.35,21.0,-1069.0,4,1,98,1,0
1.2166666666666668,19.016666666666666,1.0,1.35,21.0,-1068.0,4,1,98,0,0
1.2166666666666668,19.016666666666666,1.0,1.35,21.0,-1068.0,4,1,98,0,0
21.366666666666667,19.016666666666666,21.35,21.533333333333335,11.0,141.0,4,1,98,1,0
21.45,19.016666666666666,21.35,21.533333333333335,11.0,146.0,4,1,98,1,0
21.466666666666665,19.016666666666666,21.35,21.533333333333335,11.0,147.0,4,1,98,1,0
23.4,19.016666666666666,23.4,23.666666666666668,16.0,263.0,4,1,98,1,0
23.416666666666668,19.016666666666666,23.4,23.666666666666668,16.0,264.0,4,1,98,0,0
23.416666666666668,19.016666666666666,23.4,23.666666666666668,16.0,264.0,4,1,98,1,0
23.45,19.016666666666666,23.4,23.666666666666668,16.0,266.0,4,1,98,0,0
23.45,19.016666666666666,23.4,23.666666666666668,16.0,266.0,4,1,98,0,0
23.466666666666665,19.016666666666666,23.4,23.666666666666668,16.0,267.0,4,1,98,1,0
23.483333333333334,19.016666666666666,23.4,23.666666666666668,16.0,268.0,4,1,98,1,0
23.516666666666666,19.016666666666666,23.4,23.666666666666668,16.0,270.0,4,1,98,0,0
23.566666666666666,19.016666666666666,23.4,23.666666666666668,16.0,273.0,4,1,98,1,0
23.666666666666668,19.016666666666666,23.4,23.666666666666668,16.0,279.0,4,1,98,0,0
0.8,19.016666666666666,0.8,0.9666666666666667,10.0,-1093.0,4,2,99,0,0
0.8,19.016666666666666,0.8,0.9666666666666667,10.0,-1093.0,4,2,99,1,0
0.8166666666666667,19.016666666666666,0.8,0.9666666666666667,10.0,-1092.0,4,2,99,0,0
0.8166666666666667,19.016666666666666,0.8,0.9666666666666667,10.0,-1092.0,4,2,99,1,0
0.8166666666666667,19.016666666666666,0.8,0.9666666666666667,10.0,-1092.0,4,2,99,1,0
0.85,19.016666666666666,0.8,0.9666666666666667,10.0,-1090.0,4,2,99,1,0
0.9,19.016666666666666,0.8,0.9666666666666667,10.0,-1087.0,4,2,99,0,0
0.9166666666666666,19.016666666666666,0.8,0.9666666666666667,10.0,-1086.0,4,2,99,0,0
0.9666666666666667,19.016666666666666,0.8,0.9666666666666667,10.0,-1083.0,4,2,99,1,0
21.416666666666668,19.283333333333335,21.4,21.433333333333334,2.0,128.0,4,3,121,0,0
21.416666666666668,19.283333333333335,21.4,21.433333333333334,2.0,128.0,4,3,121,0,0
21.416666666666668,19.283333333333335,21.4,21.433333333333334,2.0,128.0,4,3,121,1,0
21.416666666666668,19.283333333333335,21.4,21.433333333333334,2.0,128.0,4,3,121,0,0
21.433333333333334,19.283333333333335,21.4,21.433333333333334,2.0,129.0,4,3,121,1,0
21.433333333333334,19.283333333333335,21.4,21.433333333333334,2.0,129.0,4,3,121,1,0
21.433333333333334,19.283333333333335,21.4,21.433333333333334,2.0,129.0,4,3,121,1,0
22.416666666666668,19.283333333333335,22.416666666666668,22.6,11.0,188.0,4,3,121,1,0
22.433333333333334,19.283333333333335,22.416666666666668,22.6,11.0,189.0,4,3,121,1,0
22.433333333333334,19.283333333333335,22.416666666666668,22.6,11.0,189.0,4,3,121,1,0
22.433333333333334,19.283333333333335,22.416666666666668,22.6,11.0,189.0,4,3,121,1,0
22.433333333333334,19.283333333333335,22.416666666666668,22.6,11.0,189.0,4,3,121,1,0
22.45,19.283333333333335,22.416666666666668,22.6,11.0,190.0,4,3,121,1,0
22.45,19.283333333333335,22.416666666666668,22.6,11.0,190.0,4,3,121,0,0
22.466666666666665,19.283333333333335,22.416666666666668,22.6,11.0,191.0,4,3,121,1,0
22.483333333333334,19.283333333333335,22.416666666666668,22.6,11.0,192.0,4,3,121,1,0
22.5,19.283333333333335,22.416666666666668,22.6,11.0,193.0,4,3,121,1,0
22.5,19.283333333333335,22.416666666666668,22.6,11.0,193.0,4,3,121,1,0
22.5,19.283333333333335,22.416666666666668,22.6,11.0,193.0,4,3,121,1,0
22.516666666666666,19.283333333333335,22.416666666666668,22.6,11.0,194.0,4,3,121,1,0
22.516666666666666,19.283333333333335,22.416666666666668,22.6,11.0,194.0,4,3,121,1,0
22.533333333333335,19.283333333333335,22.416666666666668,22.6,11.0,195.0,4,3,121,1,0
22.583333333333332,19.283333333333335,22.416666666666668,22.6,11.0,198.0,4,3,121,1,0
22.583333333333332,19.283333333333335,22.416666666666668,22.6,11.0,198.0,4,3,121,1,0
22.583333333333332,19.283333333333335,22.416666666666668,22.6,11.0,198.0,4,3,121,0,0
22.6,19.283333333333335,22.416666666666668,22.6,11.0,199.0,4,3,121,1,0
23.083333333333332,19.283333333333335,23.066666666666666,23.15,5.0,228.0,4,3,121,1,0
23.083333333333332,19.283333333333335,23.066666666666666,23.15,5.0,228.0,4,3,121,1,0
23.083333333333332,19.283333333333335,23.066666666666666,23.15,5.0,228.0,4,3,121,1,0
23.1,19.283333333333335,23.066666666666666,23.15,5.0,229.0,4,3,121,1,0
23.1,19.283333333333335,23.066666666666666,23.15,5.0,229.0,4,3,121,1,0
23.1,19.283333333333335,23.066666666666666,23.15,5.0,229.0,4,3,121,1,0
